filename,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,delta1_mean,delta2_mean,delta3_mean,delta4_mean,delta5_mean,delta6_mean,delta7_mean,delta8_mean,delta9_mean,delta10_mean,delta11_mean,delta12_mean,delta13_mean,delta1_std,delta2_std,delta3_std,delta4_std,delta5_std,delta6_std,delta7_std,delta8_std,delta9_std,delta10_std,delta11_std,delta12_std,delta13_std,delta2_1_mean,delta2_2_mean,delta2_3_mean,delta2_4_mean,delta2_5_mean,delta2_6_mean,delta2_7_mean,delta2_8_mean,delta2_9_mean,delta2_10_mean,delta2_11_mean,delta2_12_mean,delta2_13_mean,delta2_1_std,delta2_2_std,delta2_3_std,delta2_4_std,delta2_5_std,delta2_6_std,delta2_7_std,delta2_8_std,delta2_9_std,delta2_10_std,delta2_11_std,delta2_12_std,delta2_13_std,label
aug_speed_slow_FatmaSila_Yurdakul_nowake_2.wav,-751.7112,32.658775,26.552698,22.45286,3.6146579,-10.316155,-11.349334,-8.028592,-8.929172,-8.412042,-4.290953,-5.090307,1.798296,116.91658,29.728106,21.581388,17.771065,6.657416,20.910086,16.034237,9.843009,8.625903,8.740505,6.3316407,6.5168934,5.045447,-0.12419703,-0.16236876,-0.13577098,-0.11527561,-0.1006146,-0.08072318,-0.055227295,-0.032920472,-0.01847258,-0.010867179,-0.0075091505,-0.0038118882,0.0046469583,12.672947,5.5510616,3.4480412,1.7426033,0.9443611,2.629661,1.8540888,1.1645046,1.0333703,1.4751954,1.3703647,0.91721267,0.73514426,-0.06295941,-0.07934545,-0.056014355,-0.031558387,-0.01464895,-0.0041396264,0.00513302,0.013951824,0.020223506,0.02496307,0.030915745,0.037568137,0.041771915,3.6837215,2.9596562,2.1466846,0.7107379,0.41279355,1.236682,0.8964163,0.66418046,0.5943611,0.7977502,0.70537245,0.48398796,0.43348312,0
aug_speed_slow_busra_basan_nowake_1.wav,-628.6131,47.07548,-3.718345,18.738598,-9.053557,-7.03877,-3.864378,-7.0847454,-10.782729,-6.431676,-0.21515594,-7.8132973,-4.3921666,159.2682,55.132027,31.42712,25.152075,30.32954,17.42886,7.479036,16.826004,15.996356,10.464558,8.143239,10.995106,7.911228,-2.9105644,-1.8841033,-0.6574772,-0.23376562,-0.0808228,-0.03753493,0.10410698,0.1918763,0.1856916,0.06966142,0.0046233777,0.045000065,0.12984148,16.489706,8.748982,5.0055823,3.4047046,5.641643,3.518062,1.3727753,2.6740487,2.235163,2.051051,1.7896569,1.942655,1.2842338,0.017606305,-0.17511082,-0.14307101,-0.0740885,-0.021899527,0.012241577,0.0059174616,0.02645771,0.07267668,0.09417964,0.06240095,-0.010416614,-0.001166742,4.9284215,3.9918559,2.1885266,1.4754125,2.153707,1.560746,0.834963,1.043982,1.012696,1.0411347,0.9784897,0.7955498,0.6929744,0
aug_pitch_high_Sumeyye_Gursoy_nowake_2.wav,-491.43585,40.21081,32.015335,21.738926,0.5838768,5.425509,0.9286255,2.8732514,-3.571161,-3.7927067,-13.257291,1.5275934,-5.078376,130.9522,29.006842,19.642172,15.884782,24.932482,7.0609827,9.711851,7.5472198,4.842303,7.567305,16.738523,5.0702415,7.1917195,-0.46901435,-0.3193699,-0.37247998,-0.16536324,-0.18468483,-0.046796545,-0.036918722,-0.06877363,-0.0122059155,0.035823945,0.050194222,0.0054508573,0.025446333,17.132967,4.036474,2.9723635,1.971884,3.6969733,1.5470481,1.6568332,1.69592,0.8996928,1.3240664,2.2660973,1.1323125,0.96647906,-0.7069892,-0.18520202,-0.14302361,-0.006472821,-0.056584906,0.016875856,-0.004100559,-0.0111812735,0.04173664,0.046577398,0.03601637,-0.008799279,0.03702657,7.0345078,1.8026783,1.9099146,1.0591002,1.5414798,0.93023527,0.91838205,1.0785426,0.56480354,0.62473345,0.9988962,0.7731159,0.5390907,0
aug_noise_light_Moatasem_Morsy_nowake_2.wav,-368.24158,9.272546,4.577407,2.4424257,1.8117878,0.13520262,-1.1477692,-0.9098756,-0.4104374,-0.6307202,-1.1406424,-0.5454531,0.6741409,268.16135,20.525318,9.487708,8.888555,6.4879236,4.425807,4.598788,3.5869493,3.1406486,4.8781886,3.7554498,2.0187333,2.7888308,-5.558915,0.020116594,-0.018691925,-0.009858882,0.04955499,0.039077923,0.033270728,-0.048241798,-0.020379921,0.0372482,0.015859943,-0.010948219,-0.008923693,19.074106,2.964558,1.4592632,1.9842069,1.510472,0.71644896,0.9475454,0.69604945,0.59547126,0.95693487,0.53443897,0.33194917,0.48855096,-0.10715529,-0.012763003,0.007154749,0.016761892,0.026850782,-0.03745181,-0.02654066,0.0105492715,-0.013688638,0.011888672,0.02699925,0.020319898,-0.012194826,8.080144,1.7531178,1.2259036,1.223579,0.99124855,0.6554978,0.5960329,0.35202476,0.3826923,0.65994996,0.47215912,0.30992883,0.28220648,0
aug_noise_light_yeni_yanlis_1773446352.wav,-160.67358,0.5843754,2.434106,1.6071085,-1.3418804,-0.54007804,-1.2291981,-2.6525495,-0.5906266,-0.5597659,-1.195037,-0.5653689,-0.5718454,10.287008,7.0203266,4.6473584,5.127805,6.286337,4.4045916,3.650629,4.001351,3.0268135,3.1027374,3.6006627,3.1684587,3.1874552,0.21905895,0.08497892,-0.020762892,0.021361142,0.028665261,0.050263535,0.04857762,0.08179654,-0.014434144,-0.046734132,0.007257051,0.005191741,0.07881744,1.6925313,1.0545154,0.7245743,0.95808357,1.2980623,0.82099116,0.61029005,0.713451,0.49430487,0.5954952,0.6448774,0.5201772,0.4787384,-0.100328356,0.01921797,-0.0052412306,-0.02566381,-0.027554238,0.05880066,0.04465743,-0.041143,-0.014374997,0.025414048,-0.015715716,-0.055741716,-0.01638365,0.98638,0.68360406,0.4426892,0.59782124,0.8857969,0.6754546,0.5356709,0.47739124,0.41186377,0.43994096,0.45944884,0.470711,0.4488182,0
aug_pitch_low_Seydi_ali_iclek_nowake_2.wav,-499.72174,38.533607,5.9359937,36.34066,13.336714,-5.080945,-21.231321,0.54698724,-6.7185655,4.3479652,-15.488188,-0.6420405,-3.4779975,141.34294,55.920254,23.7461,23.697823,10.147824,20.456633,18.637804,8.172031,18.69598,9.574315,14.611272,5.2509465,8.181285,-0.0074932002,-0.2683128,-0.13787796,-0.09769466,-0.064099446,-0.01971766,-0.11479954,-0.015941484,-0.0016136464,-0.035567816,-0.08224336,-0.021409014,-0.028731912,16.664223,9.352203,4.7272367,3.4463909,1.9208629,3.913355,2.5330484,1.7904646,2.1109931,1.7387375,1.8644447,0.98656356,1.1444033,-0.1074068,-0.07481614,-0.005367085,-0.07170505,-0.028474377,0.04238588,0.017423442,-0.008488491,0.040628627,0.020777037,0.002206224,0.010995979,-0.016631626,5.9959345,4.137315,2.006273,1.6913878,1.1391125,1.6419727,1.1729548,0.86356914,0.91541284,1.0852952,0.85085654,0.749935,0.7094284,0
aug_pitch_low_FatmaSila_Yurdakul_nowake_1.wav,-783.2875,81.97438,28.630886,32.18377,12.630101,-1.9990711,-11.733237,-3.3142512,-6.5769095,-6.1490026,-8.98888,-3.0907362,-5.5884542,110.852684,46.715363,30.479414,22.979006,12.686228,10.019157,15.6321125,5.813197,8.29842,7.460577,8.833302,4.44779,6.7030387,-0.4539152,-0.26226977,-0.14225443,-0.06213612,-0.105136305,-0.07821216,-0.122486725,-0.090756476,-0.057218328,-0.03452347,-0.041730095,-0.0219078,0.028117886,14.293006,5.2454777,5.5286245,3.0972168,2.0603402,1.7040704,2.4641898,1.1870857,1.8197138,1.3705469,1.4029087,0.8731016,0.95121706,-0.08505393,-0.022043796,-0.0069052107,0.0021401467,-0.0077379663,-0.03900796,-0.02908302,-0.007603034,-0.00012798766,-0.014601647,0.011271375,0.025152232,0.042362425,4.0884566,1.9679383,2.0091367,1.6484301,0.8993322,0.9506042,1.1770825,0.67076594,0.8813141,0.921676,0.6562351,0.5820133,0.4117164,0
Zuleyha_akbas_nowake_2.wav,-496.30765,37.0035,11.7387085,17.415945,-4.6337333,0.29189402,-3.8584309,-1.4116422,-10.796057,-0.11279115,-9.86668,-1.9562756,-2.3960583,153.59329,31.388994,31.112566,23.1887,19.391321,18.219212,13.287212,9.5538845,15.130515,7.000755,11.765727,4.4603944,4.878313,0.091856204,0.67302746,0.24475531,-0.09160866,0.17669539,0.13438572,0.05701329,-0.114757985,-0.07183651,-0.18247132,-0.16484767,-0.076000385,-0.094594486,23.827484,3.7444634,5.9020696,4.061172,3.5623293,3.1798098,1.9579641,1.5972246,2.161502,1.5426325,1.5683846,0.81895673,1.059234,-0.70425844,-0.38401276,0.029738193,0.13604757,0.0119819185,-0.14634831,0.046414316,0.080466166,0.015870959,-0.060803268,0.15879895,-0.053939484,-0.0032373515,6.772908,2.7391987,2.5717452,1.6466643,1.6222403,1.2639859,0.9677875,0.9433752,1.1111232,0.89823455,0.86777973,0.5918272,0.6776,0
aug_noise_heavy_Fehmican_Engin_nonwake_2.wav,-196.82921,4.4521346,3.6235478,1.5372458,-0.16766788,-1.7088691,-1.4890614,-1.9307449,-1.1444066,-0.06614553,-0.1735083,0.40112695,0.18755546,209.75998,15.861721,8.946718,5.803343,3.573871,4.842487,4.9644694,5.5588694,3.818157,3.8031273,2.9103434,2.825475,3.4022477,-5.295374,0.058010302,0.050776646,0.014605939,-0.00730633,-0.0049020075,-0.025482327,0.020959068,0.05527759,-0.0072810915,0.0431441,0.015119771,-0.030427232,18.306736,2.921545,1.7119731,1.0759666,0.5523374,1.0040964,0.9927927,1.0813403,0.7992942,0.6879844,0.509712,0.51453245,0.6925177,-0.099781685,-0.0015765962,-0.007269555,0.008763499,0.020231135,-0.017407339,0.017472023,0.01336673,-0.013841487,-0.010378062,0.014316741,-0.006480242,0.032795075,7.6688704,1.5657862,0.75001514,0.6105436,0.45789543,0.70752066,0.7095708,0.6837385,0.47512835,0.42117336,0.3474652,0.48906893,0.5635303,0
Rumeysa_Navruz_nowake_1.wav,-419.7564,28.245722,7.852876,1.8681254,-14.11101,-6.5074377,-3.3881085,-11.205138,-8.357272,1.0882527,-4.641429,-4.279928,-2.4010885,116.15084,43.731773,20.13742,26.079754,23.406755,15.109208,8.565987,16.419224,10.283473,7.7464666,7.313208,6.395386,5.5935597,-0.20727178,-0.24714828,-0.14741896,-0.063747145,-0.026124084,-0.016680943,-0.012834194,-0.010573252,-0.012290281,-0.015782742,-0.018286755,-0.019577852,-0.01943609,19.430096,7.991067,4.6116242,4.6446667,3.7688303,2.1470063,1.5785475,2.393993,1.4384462,1.5866518,1.3113717,1.032556,1.1997495,-0.2542188,-0.3139925,-0.21399163,-0.12555443,-0.0761496,-0.049973547,-0.029794306,-0.015145162,-0.0080465805,-0.005034008,-0.0036907266,-0.0043877317,-0.006194807,10.822691,4.8196144,3.3739078,2.3367553,2.1524286,1.1765189,0.9615609,1.5490043,1.0408678,0.89614344,0.9971719,0.7363492,0.8402005,0
Beytullah_Tutuncu_NoWake_1.wav,-432.5748,49.001915,-1.7679386,30.478432,6.080026,-4.7009244,-6.4456406,-3.9952288,3.5528266,-4.9789834,2.6762748,2.3062003,2.011577,194.4153,39.677937,18.227674,25.38366,10.969876,19.208054,15.148261,16.014286,7.376348,13.1452875,8.727856,6.2870526,5.418943,0.58157074,0.27101526,-0.0029316456,0.1321478,0.033674005,0.022987908,-0.0331039,0.0135285705,0.02651388,-0.026441945,-0.003759445,0.029096724,0.02986216,18.321306,6.89973,3.4438396,3.932143,2.1081338,3.2679698,2.3268533,2.590511,1.618712,2.50521,1.7203095,1.1719334,1.0619932,0.0439431,-0.070928186,-0.09042563,-0.05009735,-0.067280255,-0.0111563355,0.009863151,0.011529375,-0.008576992,-0.026855642,-0.028928006,-0.027587293,-0.016910926,6.0318155,3.700875,1.6646637,1.826005,0.97286665,1.5391148,1.0863689,1.4744983,1.1991059,1.3125097,0.85217535,0.9006534,0.7000715,0
Muhammed_Talha_Bulut_nowake1.wav,-480.63657,13.088496,1.088257,11.112372,-4.9507084,-4.9602766,-12.51913,-6.307744,-8.420507,0.099240445,-9.174273,-2.3006501,-3.3931587,193.95065,42.64979,16.485119,17.265379,14.644603,11.461209,15.024048,10.392212,11.067033,5.4618096,12.270489,6.4439535,6.088495,1.1931431,-0.19662896,-0.23289025,0.089107424,0.12256463,-0.01637787,-0.037810013,0.08815106,-0.033244383,-0.0016678445,-0.10473858,-0.026185807,-0.067009225,21.402142,7.4256463,3.5483387,3.3083656,3.077625,2.2803273,2.1472657,1.7579323,1.6131947,0.9952109,2.1358712,0.99078566,1.2785821,0.08323807,-0.12969445,-0.1103337,-0.07652997,-0.022321757,-0.12559429,-0.029430086,0.027200952,0.007886887,0.010712269,0.014595453,0.059533708,-0.011968856,10.590431,4.2248106,2.6532109,1.3260761,1.4470602,1.618916,1.414452,1.0168829,0.8211412,0.69967157,0.8777471,0.77055657,0.8363065,0
aug_noise_heavy_Osman_Akdeniz_NoWake_2.wav,-366.45557,-0.23116545,1.4440888,1.4639574,0.5675477,-0.080840185,0.36576992,0.34330434,-0.2633247,-0.15230209,-0.11135255,-0.0931435,-0.21785763,336.439,4.5144,3.0651,3.2673345,2.0235736,2.266201,2.893659,2.1509545,2.0715747,2.486672,2.2346895,1.6647842,2.5483174,-7.2268276,0.016529264,-0.05592085,0.010269256,0.0053143376,-0.018682402,-0.03327155,0.02256932,0.033381525,-0.01238811,0.026596794,-0.009367448,0.00913783,24.57827,0.7038739,0.55272245,0.60689855,0.32840142,0.39075625,0.549063,0.35474676,0.3144761,0.38342977,0.39235637,0.2542138,0.47145438,-0.084021464,0.016455742,0.01744969,-0.005507297,9.327493e-06,0.018941201,-0.014313256,-0.004580486,-0.012770445,0.00593643,0.015983934,0.008075214,-0.01101898,10.244848,0.5998058,0.3715845,0.34505346,0.23017205,0.22647941,0.41114423,0.2593011,0.2530295,0.3270791,0.29913533,0.2245324,0.36018527,0
aug_noise_heavy_nuran_guler_nonwake_2.wav,-620.00806,0.9878332,1.3226734,0.6154445,-0.21959144,-1.0392765,-1.1116676,-0.5873816,-0.60202724,-0.13897161,-0.05742079,0.05374329,0.268688,267.69275,2.3212357,2.7190528,1.8014774,1.3129612,2.6211507,2.6703491,1.8814123,2.0413783,1.4309198,0.9814428,1.3673679,1.2921885,-7.027163,-0.07843432,-0.059432406,-0.04805495,0.0172247,0.12485156,0.07843718,0.055633433,0.03073217,0.019776603,0.018940926,-0.026735397,-0.024505228,23.79447,0.18542738,0.24041986,0.2819582,0.20911215,0.39752403,0.2902284,0.22766039,0.35843593,0.26072532,0.11431421,0.19896656,0.19791867,-0.09912726,-0.04173875,-0.006764724,-0.0034473336,-0.02702188,-0.035470292,-0.005373034,0.0012550417,-0.015347303,-0.010943866,-0.014809918,7.065433e-05,0.0084476285,10.134113,0.2564011,0.15620518,0.18622206,0.20456538,0.19368407,0.17020503,0.1841506,0.29569238,0.19886506,0.09432235,0.16257139,0.15679814,0
aug_pitch_low_sevim_sude_sanli_nowake2.wav,-462.77615,53.828983,20.086388,6.528476,-4.9041433,0.10239105,-0.5462903,10.776688,-8.745093,1.3411427,-14.39768,-0.8156576,-14.410992,139.26567,37.948467,10.024074,27.88426,19.008335,18.552448,15.226502,8.847056,20.543318,8.278225,15.247682,6.2512097,11.35521,-0.29155865,0.017597442,0.23487556,0.33212405,0.18850745,0.10810532,0.060111128,0.08060989,0.11347434,-0.02582507,0.04318283,-0.043273296,-0.0039920756,17.241291,5.496002,2.3655732,5.1627893,2.8685806,2.7093172,2.3633082,1.6764339,2.3835642,1.5330701,1.8573426,0.9513821,1.2953088,0.1466461,-0.049777415,-0.06830686,-0.0825274,-0.021945849,-0.062333375,-0.07166208,-0.0465897,-0.0498049,0.055360757,-0.027598409,0.0097558815,-0.027470086,5.9239745,1.8616375,1.2548298,2.1757178,1.4523282,1.2167273,0.9900005,0.91024745,1.0397396,1.0066557,0.69858503,0.59723634,0.61640394,0
aug_speed_slow_Özlem_Güntekin_nowake_2.wav,-361.66812,57.248863,5.9178786,0.15534575,1.7073729,-3.0892866,-0.6513777,0.18146373,-0.49129802,1.0489111,1.5203782,0.4752544,4.1751595,119.02221,52.37331,21.912022,14.547368,13.674901,15.541316,8.928082,8.529558,7.214182,4.9363575,4.796938,9.017736,5.0629745,0.5687837,-0.41551548,-0.20557505,0.05006996,-0.13312356,-0.22510794,-0.0535335,-0.11428006,-0.133175,-0.056194067,-0.0009143175,-0.04334129,0.0047180527,15.087875,7.604242,4.5322213,3.2229352,2.3524954,3.5380282,1.3000139,1.5032575,1.4213846,0.7689175,0.8157292,1.2686007,1.0068054,-0.1260238,-0.5811617,-0.084063046,0.06290403,-0.075485036,-0.11299492,-0.019430108,-0.11915286,-0.10000368,-0.066002585,-0.0010319593,0.004075781,-0.009683893,4.9864397,3.9525132,1.8979734,1.5650548,1.1528062,1.6872439,0.68007433,0.86662024,0.9176815,0.51968265,0.4281768,0.5918623,0.51395,0
Seydi_ali_iclek_nowake_1.wav,-477.73325,37.971985,5.133315,38.681057,8.504428,-16.586712,-9.141195,0.09430861,-0.5009877,-6.0323367,-7.3993783,-0.54962456,-2.2933643,143.78867,54.483368,19.825882,22.257101,9.976626,24.480368,7.597862,11.470517,6.640798,7.2604656,6.6499476,5.4466357,7.915735,-0.3272247,-0.3180564,-0.19152994,-0.1873224,-0.19248839,-0.020775078,-0.015256197,-0.05033905,-0.023181437,0.08103215,-0.033665266,-0.0193956,0.06266959,20.349771,6.613417,4.0659504,3.9545536,1.8987342,3.4966245,1.4335601,2.0083938,1.2418615,1.5730873,1.1180726,0.9710275,1.4413903,-0.28157505,0.010362064,-0.004320764,-0.115533404,-0.095541924,0.039327428,0.08774592,-0.016549366,0.02345547,0.07039386,0.031022782,-0.028105516,-0.0057974802,7.709801,3.1662264,1.8856704,2.1661453,1.4645338,1.232578,0.8718385,0.9543423,0.94737405,0.99305046,0.7559596,0.66807985,0.9454409,0
aug_speed_slow_Abdulhakim_Sanli_nowake2.wav,-498.7703,30.565098,5.274225,13.756013,-5.148149,-3.5105033,-1.58464,-6.2723475,-2.9139545,-5.5885434,-4.363024,-0.96401644,-2.7066102,165.89935,47.494343,18.534317,27.746443,16.00221,11.669974,8.584661,13.095374,7.207393,10.315493,8.378696,4.783944,6.542706,-1.2500215,-1.8292482,-0.9543264,-0.5231323,-0.40039346,-0.0016046332,0.099856846,-0.24305412,-0.061145797,0.0013994867,0.004309761,0.066711314,-0.020927181,17.104904,5.644531,4.5153327,2.9982526,4.0156336,1.926329,1.9369804,2.268612,0.9569404,1.702046,1.0460825,1.0393183,1.2956781,-0.75642216,0.28561905,0.4115662,0.018493155,0.09695159,0.14314775,0.17243156,-0.06044758,-0.029591091,0.0763099,-0.013001736,-0.025290996,-0.06647076,5.4205785,2.7124345,1.4700489,1.2184011,1.7532905,1.2432028,1.3835255,0.9744435,0.49109107,0.7894608,0.34622025,0.76637965,0.7143859,0
aug_pitch_high_Efrail_furkan_koca_nowake_2.wav,-509.41644,60.727966,11.436571,18.10618,1.3364822,-0.19240639,-7.4755387,-6.82693,8.425337,1.0799804,-1.9498016,7.170251,-7.9751945,113.99844,35.675034,32.718338,21.165705,22.169737,15.710496,18.154108,19.754648,14.305326,10.059312,8.875323,13.817126,11.071564,0.54798377,0.63003653,0.4078347,0.32736295,0.2902218,0.20067176,0.109578095,0.072146945,0.07378716,0.05227988,-0.0045650685,-0.047901906,-0.053506736,15.3997965,5.495528,7.8017583,3.8277295,3.7135909,3.0081282,2.8887606,2.7408385,3.2903364,2.1597133,1.6628077,2.3799853,1.6735486,0.109722555,0.097917244,0.030074662,0.03714518,0.0508558,0.033986356,0.0059247282,-0.010253134,0.0062915133,0.033167187,0.039213613,0.027730402,0.012084358,6.455646,2.1340604,3.76808,1.5409644,1.8308489,1.343268,1.0722854,1.2372504,1.428587,1.0393519,0.95789427,1.3949763,1.1136948,0
aug_noise_heavy_Hatice_nur_cakir_nowake_2.wav,-91.39086,2.2927053,3.2874768,1.0150242,-0.13050732,-1.3537837,-1.9704747,-1.6865338,-1.9394855,-1.1550469,-1.3872762,-1.1665325,-1.0941141,12.210692,11.363816,7.600529,3.7443552,4.6258082,5.592651,4.751416,4.7455497,4.548291,4.280836,4.265488,4.2634697,3.8611782,0.39729556,0.40276226,0.22229396,0.1239474,0.062330276,-0.07294583,-0.09372209,-0.1052212,-0.13295764,-0.17446272,-0.14129806,-0.095531866,-0.12712808,2.090308,1.996114,1.026251,0.600752,1.0061595,1.1089426,0.73903507,0.7428171,0.7312404,0.737159,0.6169258,0.69915414,0.5632383,-0.18018746,-0.1457987,-0.07399808,-0.014287757,0.060766853,0.017920572,0.01568258,0.03149449,0.0146022765,0.0018327642,-0.02587985,0.012423466,-0.0072608753,1.1495267,1.1327109,0.6123226,0.370924,0.66584456,0.6769655,0.51984817,0.5184702,0.4442016,0.51787394,0.3710642,0.4880605,0.40330678,0
aug_speed_slow_ Gamze_Ozdemir_nowake_1.wav,-471.26816,84.15539,37.126747,33.743534,-4.7725115,-9.5638275,8.183509,-2.2148495,-1.1074053,-2.170655,0.89306086,-6.1701045,-7.665427,118.379105,33.04491,26.784826,20.347048,30.397408,23.882765,10.817311,9.777488,9.673027,7.59882,10.489015,4.991605,5.725842,0.121680364,0.29077697,0.4780922,0.42525816,0.27989468,0.13324742,0.016218297,-0.12284428,-0.20676617,-0.24987008,-0.20123987,-0.09898727,-0.0075016776,13.431102,5.8859506,5.788651,3.0915911,4.3216686,2.8025372,2.0013285,1.9181908,1.9504559,1.4334211,1.4015499,0.8203181,0.9446564,-0.46961272,-0.48169193,-0.20692264,-0.061179496,-0.024583887,0.036033552,0.032768723,-0.002800358,-0.05823196,-0.08759512,-0.091806695,-0.03750258,0.005185111,5.726215,3.2697911,2.7272658,1.0401806,2.0316532,1.3489648,1.0805625,0.93757224,1.0199254,0.9160613,0.8903835,0.5236294,0.57807004,0
aug_noise_heavy_Arshad_qurishy_nowake_2.wav,-93.56679,0.83808786,2.1802208,0.915219,-0.271709,-0.9786707,-1.6579909,-1.1500174,-1.1317832,0.32627475,0.4305346,-0.45435876,-0.39115018,9.226314,9.151124,4.9069595,3.6647315,4.189479,4.132695,4.277905,3.315605,3.0017881,3.6467574,3.5425375,3.062024,2.9509103,0.10474659,-0.012195433,-0.021967413,-0.034797642,-0.043365818,-0.013162465,0.020879442,-0.014577133,0.028205197,0.01351198,-0.039172735,0.0066211554,-0.044857252,1.2351459,1.2280979,0.64201576,0.6463323,0.7070269,0.53617406,0.68594044,0.5603375,0.5665857,0.72207093,0.7294416,0.5723165,0.379996,-0.14147657,-0.041351322,-0.021539709,-0.0016940661,0.01837607,0.002391341,-0.015766047,0.0019862945,-0.032405585,0.027996998,-0.020651987,0.0073195994,0.030239506,1.0640615,1.068031,0.49099243,0.5122073,0.64812315,0.6469567,0.5652133,0.39210412,0.44318122,0.5891781,0.4436762,0.44607413,0.4305394,0
aug_pitch_high_Irem_Nur_Sahin_nowake_1.wav,-515.9045,58.516216,-0.59144235,14.144625,4.8242197,-9.64412,-12.0004015,-9.188282,-14.325669,-6.4126105,-5.085471,-4.523789,-2.7479813,119.89266,37.26364,20.200031,12.122358,16.57095,15.572905,18.294674,11.194764,17.067747,9.920614,5.991259,5.3135676,6.506437,-0.20962015,-0.2984926,-0.23658249,-0.15142487,-0.09304891,-0.010377834,0.026535366,0.036940593,0.038648173,-0.0007855892,0.012448251,0.024223462,-0.014422795,13.880477,5.5289993,4.4206443,2.2767038,3.0349474,2.30822,2.7203116,2.063061,2.5529668,1.6868384,1.2002215,1.1098139,1.2251943,-0.13708602,-0.09599069,0.028242314,0.009286596,-0.016490139,0.023086872,0.027488064,0.03464284,0.058231525,0.029888919,0.0038280284,0.01347423,0.01100632,7.090681,3.5634942,2.2017763,1.2386357,1.4572074,1.2390501,1.2386639,1.0444773,1.0975342,0.9884986,0.6513542,0.62504923,0.69797647,0
aug_pitch_low_Berkan_Uz_nowake_2.wav,-467.71292,79.88703,-30.607729,20.662506,12.484206,7.1405993,-3.5424228,7.004753,-4.4208755,5.219872,-3.088684,4.9196234,-4.7076507,183.42488,63.929348,26.541933,16.752,13.514498,9.837186,13.364779,10.123888,10.696729,7.0609574,9.595445,5.8870835,6.3780766,-2.173259,-0.90775126,0.29486382,-0.27606383,-0.06879422,0.041612454,-0.07525077,-0.15118425,-0.07934067,-0.09810381,-0.1277946,-0.16553608,-0.011245391,15.358348,6.9270897,3.5709715,1.4971738,1.7077923,1.924741,1.9341085,2.2063324,1.6193563,1.3457103,1.3291199,0.7486938,0.7832431,-1.1111702,-0.31462848,0.26592606,-0.059348635,0.03710054,0.02865142,0.021743601,-0.0021440273,0.036175128,-0.0067115845,0.035845947,-0.016551271,-0.018114354,7.158034,3.272792,2.0639043,0.69063795,0.9156098,1.0204521,0.7075921,1.0701225,0.5920002,0.7434712,0.49458447,0.39249268,0.41301104,0
aug_noise_heavy_Enes_Yilmaz_nowake2.wav,-172.8049,5.779178,3.4141588,4.13178,-0.073149785,-0.44080395,-0.32633445,-1.0120108,-0.58487254,-0.075699404,0.05393564,0.1819949,-0.57756644,204.78685,13.61647,5.372609,9.238643,5.335907,5.401518,4.157953,6.4670115,4.5398226,5.6327076,4.009433,2.9282987,4.273098,-5.5989404,0.030446356,-0.011254769,0.014440141,-0.00015968972,-0.008196313,-0.07576635,-0.0074108713,0.04656412,0.020797394,0.03390893,-0.049056895,-0.058988266,19.97504,2.0872355,0.9069,1.8397346,0.9244261,1.0199509,0.764057,1.0515784,0.6947427,0.96694565,0.78045255,0.5369117,0.6262267,-0.15093754,-0.0465018,-0.012244975,0.021613438,0.020370727,-0.0004009186,0.00185183,0.0039970316,-0.0037752313,-0.022551542,-0.020787701,-0.019705914,0.002164922,8.880671,1.5901151,0.61658067,0.8328465,0.87889063,0.5111316,0.442539,0.88660944,0.5422529,0.61495394,0.45755476,0.3559714,0.46978393,0
aug_pitch_high_Ravza_Nur_Cuhaci_wake_1.wav,-482.75208,69.41575,-3.56325,2.3112388,-3.882915,-5.913045,-12.169038,3.1985006,-3.9518049,-5.941896,-10.249091,-2.1634948,-3.4412854,160.62454,33.232567,27.852034,18.91951,25.683403,21.520424,20.704212,7.651771,13.037407,9.276511,10.648071,6.5200443,7.903843,0.95243007,-0.066384375,0.09824976,0.24534367,0.09999154,-0.04598957,-0.104146615,0.039495584,0.012886928,-0.082386985,0.042592555,0.07572631,0.022084795,19.47698,4.8216047,5.1071815,3.4319425,4.9477124,3.4816773,2.3883798,1.1744688,2.15187,1.7322422,1.4036826,1.2833968,1.806483,0.2775546,-0.5029431,-0.16800271,0.10574021,0.0031442994,-0.08312949,-0.04846852,0.06350201,0.0983662,0.020243581,0.055659816,0.04863202,-0.022451913,8.141872,3.028468,3.5583158,1.5993665,2.0960028,1.7445298,0.842012,0.9230526,1.1967701,0.8002659,0.8763378,0.73906696,0.93548155,0
